Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,pred_p12,pred_p9,pred_p6,pred_p3,pred_p1,frac_design,stage_length,ComplType_counts,ComplType_new
Operator 11,Well 3688,MBH,9932.0,36.0,152,101,2,3590330.0,67858.0,2012-11-16,849.506903353057,625.476660092045,450.580758273066,364.917086711959,312.806815691431,Sleeves,48.0119245241503,-103.562483617506,UNKNOWN,660.0,105.55,283.44170329565816,351.2357587768174,423.0842701776777,553.8275546587734,777.8248284170086,2222.1972354033423,275.8888888888889,4244.0,Sleeves
Operator 11,Well 7327,MBH,10117.0,36.0,156,93,27,2577282.0,49687.0,2012-12-18,378.731097961867,357.319745781284,317.888450580758,287.82233910439,257.982686828841,Sleeves,48.2993142092542,-102.615806296362,UNKNOWN,616.288985,93.33,251.91365759423672,289.47447196353795,333.2456140634825,389.7795781546696,443.4563939370661,2178.554631996297,281.02777777777777,4244.0,Sleeves
Operator 11,Well 10348,MBH,9604.0,36.0,156,101,24,3239158.0,59483.0,2012-09-03,358.612754766601,288.571115494192,257.401928555775,232.033019212506,207.892285776901,Sleeves,48.3142941742354,-103.619653203949,UNKNOWN,660.0,70.25,191.87292439355454,233.08742829607417,268.31910895349097,315.14922360584376,357.8591456820681,2287.117932854765,266.77777777777777,4244.0,Sleeves
Operator 4,Well 65,MBH,9640.0,30.0,141,101,2,1964520.0,32113.0,2011-01-01,151.972386587771,133.048433048433,109.818102125794,95.0361604207758,84.7578347578348,No Data,47.0536317781913,-103.438567041531,SW-XL HYBRID,660.0,31.39,88.6595394520635,94.72189736651266,109.33553211712784,133.6582876904665,164.53434577462755,2569.3594494441504,321.3333333333333,565.0,No Data
Operator 11,Well 163,MBH,9587.0,,160,92,35,4464678.0,61643.0,2012-06-16,362.064431295201,267.433705895244,233.497698882314,216.962524654832,203.911900065746,Sleeves,48.6340066662889,-102.529256496295,SW-XL HYBRID,660.0,73.91,201.44300636856107,228.6086547019661,250.79496570703353,285.68770855721596,331.5555316541803,3041.975179663547,,4244.0,Sleeves
Operator 11,Well 297,MBH,10028.0,36.0,160,92,24,2538684.0,42606.0,2013-04-03,187.836949375411,172.967346044269,156.530791146176,144.758565271386,132.445759368836,Sleeves,48.675627163013,-102.502393465401,SW-XL HYBRID,660.0,47.86,132.8249898824238,148.25523908867618,166.94280478138552,190.98368766229024,214.10254714309934,2502.5754119138146,278.55555555555554,4244.0,Sleeves
Operator 1,Well 832,TFH,9263.0,29.0,160,96,1,2928060.0,43383.0,2013-09-22,228.79684418146,173.098838483454,127.103879026956,102.359558769815,88.1026736795968,P & P,48.7193356858291,-103.022270525055,SW-XL HYBRID,288.870995,34.75,97.7350061265543,98.47374304356234,117.8111105928327,154.85454023962163,214.26589832965212,2834.7168245626167,319.41379310344826,3340.0,P & P
Operator 7,Well 1670,TFH,9205.0,35.0,142,94,21,1262300.0,60664.0,2011-10-13,76.1669953977646,59.3469208853824,50.816348893272,47.1802176930382,44.7923515231207,OH,47.097815929545,-102.605888003709,SW-XL HYBRID,660.0,15.78,45.86457432384866,49.942719589739745,54.060914544768615,61.516147287718496,73.17803215650325,873.9384148753792,263.0,687.0,OH
Operator 32,Well 2337,MBH,9498.0,30.0,147,94,34,3503380.0,56283.0,2013-09-14,755.851413543721,705.577470962086,529.739206662284,447.578347578348,398.961757615604,Sleeves,47.5030078593986,-102.631892517991,SW-XL HYBRID,638.090415,176.41,463.7042055944924,448.36952639311295,519.5312820143521,651.8605759135806,877.8172447076796,2614.323330312883,316.6,4244.0,Sleeves
Operator 32,Well 2352,TFH,8896.0,30.0,147,94,36,3511280.0,62973.0,2014-02-18,513.576594345825,482.467674775367,433.481262327416,356.432171816787,292.389875082183,Sleeves,47.5052941988057,-102.603364827224,SW-XL HYBRID,658.09332,108.84,291.90330744040864,328.23038145085377,413.190967283329,532.6659704808169,599.4215814983693,2341.856986327474,296.53333333333336,4244.0,Sleeves
Operator 32,Well 2366,TFH,9975.0,30.0,146,94,1,3516320.0,66375.0,2014-02-10,671.137409598948,516.020162174008,352.613412228797,260.965008400906,229.80498356019524,Sleeves,47.4922976235467,-102.593452413711,SW-XL HYBRID,660.0,84.8,229.80498356019524,257.7492410358389,301.97957506081974,432.67067988889005,641.2628954926696,2225.01604519774,332.5,4244.0,Sleeves
Operator 7,Well 2457,TFH,8776.0,32.0,144,97,33,2604477.0,98399.0,2014-12-09,284.188034188034,257.955292570677,236.094674556213,214.0924263034569,191.00904315136856,Sleeves,47.2426085229036,-102.985049613381,SW-XL HYBRID,660.0,69.92,191.00904315136856,214.0924263034569,247.4583616487472,288.88744971492844,319.76289553123985,1111.67830973892,274.25,4244.0,Sleeves
Operator 35,Well 2476,TFH,9186.0,46.0,148,94,33,4683157.0,113311.0,2014-09-03,856.706114398422,683.870260793338,455.840455840456,328.241653882679,347.7930911487998,P & P,47.5892989784031,-102.670505918366,SW-XL HYBRID,378.19238,130.67,347.7930911487998,390.67001210752335,380.3310927438015,560.3378626572977,850.7151862065429,1735.8649557412784,199.69565217391303,3340.0,P & P
Operator 6,Well 2646,MBH,8739.0,34.0,145,97,7,4015504.0,73370.0,2015-09-07,514.6188701561173,414.4380038081039,337.8551606982637,291.7806579566686,260.0305445753288,P & P (cmt.),47.3879800902722,-103.097102306424,SW-XL HYBRID,660.0,96.47,260.0305445753288,291.7806579566686,337.8551606982637,414.4380038081039,514.6188701561173,2298.6393348780157,257.02941176470586,1503.0,P & P (cmt.)
Operator 6,Well 2652,MBH,9315.0,36.0,145,97,7,4290584.0,73078.0,2015-09-13,597.8626229894376,481.21738917611873,391.8884878114483,338.15828293577,301.2013569409295,P & P (cmt.),47.3879495002851,-103.096803422657,SW-XL HYBRID,660.0,112.46,301.2013569409295,338.15828293577,391.8884878114483,481.21738917611873,597.8626229894376,2465.9203590683924,258.75,1503.0,P & P (cmt.)
Operator 35,Well 3114,TFH,8915.0,25.0,152,93,18,2561460.0,80584.0,2012-08-29,761.439842209073,644.806048652202,536.067280298049,474.358974358974,432.358097742713,Sleeves,47.9908906694619,-102.634916698945,SW-XL HYBRID,496.483255,161.3,425.57038939518407,486.04305690858877,550.8012217443572,659.7021523035409,801.9503086322537,1335.0208478109798,356.6,4244.0,Sleeves
Operator 4,Well 3317,MBH,9342.0,30.0,149,99,8,117520.0,6806.0,2011-06-10,292.93228139382,210.11396011396,167.598071444225,143.34502155015,127.824348016656,Sleeves,47.7336268635216,-103.376554401366,SW-XL HYBRID,660.0,50.82,140.6878604676628,143.06380321918056,165.30330695168826,204.5844534886008,260.26590891919983,725.2189244784014,311.4,4244.0,Sleeves
Operator 32,Well 3418,MBH,9562.0,20.0,153,96,32,2124800.0,23121.0,2011-09-20,99.5397764628534,75.6738987508218,64.2230988384835,57.867630944554,53.5667324128862,Sleeves,48.0273713308267,-103.04452486406,SW-XL HYBRID,640.29935,17.26,49.97929055364113,59.764679981414005,66.38487013207272,77.87298021785107,93.39190622147935,3859.763851044505,478.1,4244.0,Sleeves
Operator 41,Well 3563,MBH,9062.0,28.0,152,104,29,3626739.0,63932.0,2013-10-23,483.037475345168,398.663160201622,316.573526188911,273.354518226313,244.112973920666,P & P (cmt.),47.9500504959604,-104.029609748131,SW-XL HYBRID,660.0,98.5,265.27221130043915,273.8569265989916,316.40066831435155,388.1560491491025,494.96155450525964,2382.5789588938246,323.64285714285717,1503.0,P & P (cmt.)
Operator 9,Well 3715,MBH,8588.0,32.0,147,99,30,2678650.0,36757.0,2012-04-03,445.989480604865,245.233399079553,182.741617357002,155.592081233107,139.269669077361,OH,47.5283646624392,-103.350368858199,SW-XL HYBRID,660.0,53.2,146.99615881156424,155.92203114199998,179.51104501907687,223.20470036363193,303.93732711607674,3060.731289278233,268.375,687.0,OH
Operator 2,Well 3776,TFH,8757.0,22.0,151,98,4,2529097.0,53718.0,2012-04-11,374.523339907955,315.976331360947,269.59785229016,243.012637884433,220.581306158229,Sleeves,47.9301173788021,-103.239484799637,SW-XL HYBRID,502.8738,71.45,195.0128925988079,247.36729645970462,281.09048372545743,330.1879507511332,391.9727658452997,1977.401876465989,398.04545454545456,4244.0,Sleeves
Operator 11,Well 3851,TFH,9463.0,36.0,152,100,28,4290503.0,107414.0,2012-05-24,577.547666009204,444.323909708525,331.991014683322,280.002191540653,249.942472057857,Sleeves,47.9566108081953,-103.496871788612,SW-XL HYBRID,621.1656,95.84,258.40289087376794,280.42066505379023,324.1399620265425,407.1948360325859,551.867552819904,1677.631649505651,262.8611111111111,4244.0,Sleeves
Operator 2,Well 3915,TFH,4028.0,16.0,153,95,33,1795096.0,40644.0,2012-07-11,522.879684418146,400.0,326.287530133684,284.794360435386,251.923076923077,Sleeves,48.0247445956509,-102.900700084963,SW-XL HYBRID,650.760865,95.73,258.11865176788854,282.65085893926835,329.71971423237216,400.1509677415144,496.62730731831016,1854.9855329199881,251.75,4244.0,Sleeves
Operator 24,Well 3944,MBH,9315.0,28.0,152,99,33,4179244.0,91921.0,2012-11-04,780.867850098619,714.069690992768,612.256191102345,508.930528161297,442.488494411571,P & P,47.9356066827981,-103.356360605721,SW-XL HYBRID,618.34652,167.89,442.2193928320932,497.4730108561657,591.1830476283801,754.1620575981136,888.4208421604783,1909.5554661067656,332.67857142857144,3340.0,P & P
Operator 12,Well 3980,TFH,8851.0,44.0,150,94,20,8889960.0,106544.0,2013-08-16,1051.7422748192,984.976988823143,797.923515231207,678.537511870845,584.470195047118,P & P (cmt.),47.7902134441258,-102.729817522081,SW-XL HYBRID,660.0,231.83,602.4866531986537,657.7596557333121,789.5064780996287,984.6814423757362,1226.8964641262999,3504.4518696500973,201.1590909090909,1503.0,P & P (cmt.)
Operator 12,Well 3984,TFH,9572.0,47.0,150,94,20,9577580.0,114748.0,2013-08-12,1039.677843524,880.561034407188,690.674994521148,603.013368397984,546.822266053035,P & P (cmt.),47.7903452885609,-102.729748656205,SW-XL HYBRID,401.70285,227.93,592.7698016193804,615.242633988219,701.1550461731456,851.4724659685739,1096.3918715384457,3505.5805765677833,203.6595744680851,1503.0,P & P (cmt.)
Operator 12,Well 3993,TFH,9041.0,45.0,150,94,17,9046920.0,106883.0,2013-05-23,1326.16699539776,1066.22835853605,878.287310979619,738.392139674191,639.546351084813,P & P (cmt.),47.80525046245,-102.73074342207,SW-XL HYBRID,660.0,247.08,640.4177891786749,719.9766348792183,859.5675900930974,1084.5810878703671,1328.483575641874,3555.0147357390792,200.9111111111111,1503.0,P & P (cmt.)
Operator 32,Well 4166,MBH,10439.0,30.0,152,96,5,3501540.0,58970.0,2013-10-23,900.920447074293,804.952881875959,622.435897435897,518.664621228724,453.120206004821,Sleeves,48.0226142471437,-103.001347608667,SW-XL HYBRID,647.27729,164.58,433.86046463270316,509.46960794700595,602.5559967464001,766.7894310933867,1001.9273057579085,2493.8897744615906,347.96666666666664,4244.0,Sleeves
Operator 32,Well 4192,TFH,10599.0,30.0,152,96,8,3501860.0,54772.0,2013-10-18,725.575279421433,687.026079333772,562.765724304186,472.817590766309,411.735700197239,Sleeves,47.9927195620604,-102.996153183392,SW-XL HYBRID,641.001075,147.13,389.67357147106907,462.7781762488004,549.0011706128547,692.7931640581847,854.655123437634,2685.2793398086615,353.3,4244.0,Sleeves
Operator 32,Well 4193,MBH,10646.0,30.0,152,96,8,3501360.0,56647.0,2013-10-16,831.558185404339,704.437869822485,551.879246110015,489.038644166849,446.961976769669,Sleeves,47.9927192158055,-102.995969206629,SW-XL HYBRID,651.235665,165.98,437.396809112168,502.5206674700692,567.9460331454525,679.2987178852234,876.394345239864,2596.0266210037603,354.8666666666667,4244.0,Sleeves
Operator 41,Well 4228,MBH,10013.0,33.0,151,100,32,4035877.0,83549.0,2013-09-19,688.625904010519,500.580758273066,418.600701293009,358.904960187012,323.279640587333,P & P,47.8491683925118,-103.500989613915,SW-XL HYBRID,630.272875,128.98,343.48108461824756,363.0384485566715,416.0740686612147,514.2551770765627,622.008073451117,2028.831392356581,303.42424242424244,3340.0,P & P
Operator 24,Well 4233,TFH,9013.0,28.0,149,98,30,3878724.0,97569.0,2013-05-24,232.840236686391,193.874643874644,158.864781941705,137.731024910512,123.065965373658,P & P (cmt.),47.7015806699084,-103.273981591154,SW-XL HYBRID,660.0,47.71,132.42600455767848,137.71921144400088,158.7928433265001,193.85142481422372,240.08079602103413,1669.653353011715,321.89285714285717,1503.0,P & P (cmt.)
Operator 24,Well 4238,TFH,9676.0,28.0,149,98,30,3423561.0,92451.0,2013-06-09,390.269559500329,283.760683760684,189.584703046242,149.050332383666,125.556103440719,P & P,47.7015802140737,-103.274103526942,SW-XL HYBRID,345.94027,48.15,133.5962140341101,140.51603069129607,171.92116875286072,231.6224331995206,351.87236433170455,1555.305642989259,345.57142857142856,3340.0,P & P
Operator 32,Well 4303,TFH,9521.0,30.0,151,96,9,3397840.0,64192.1666666667,2013-11-08,723.241288625904,613.828621520929,475.104098181021,388.49075900358,337.004163927241,Sleeves,47.9061391122355,-102.97733753319,SW-XL HYBRID,630.288855,131.18,349.0938901452231,378.50783357328095,450.57772462378676,584.1862987746078,763.2879209858075,2223.157238811588,317.3666666666667,4244.0,Sleeves
Operator 32,Well 4304,MBH,9453.0,30.0,151,96,9,3510540.0,61749.3571428571,2013-11-04,808.678500986193,753.451676528599,612.250712250712,516.217400832785,452.868178829717,Sleeves,47.9061391979776,-102.977153873439,SW-XL HYBRID,572.20458,171.37,451.00023733169445,509.185213964961,599.6966398345977,754.1552617723178,937.6000312897992,2387.7605666224417,315.1,4244.0,Sleeves
Operator 32,Well 4556,TFH,10590.0,30.0,152,96,3,3499020.0,55731.1666666667,2013-09-14,1280.53911900066,1091.48586456279,818.063773833005,680.356490612901,581.533530571992,Sleeves,48.0229970602143,-102.952006330269,SW-XL HYBRID,584.488175,217.32,566.2995672127299,654.4428208428329,791.6351229216605,1009.7113181340961,1360.0683685569068,2636.9238038560093,353.0,4244.0,Sleeves
Operator 32,Well 4564,TFH,10533.0,30.0,152,96,3,3506240.0,53488.0952380952,2013-08-31,1249.1124260355,1034.25378040763,765.455840455841,613.627730294397,520.956607495069,Sleeves,48.0230091510492,-102.952374241551,SW-XL HYBRID,579.679975,191.29,501.12466622385614,586.0378080494831,713.5685181044737,944.3406559902826,1288.5028871743004,2753.1748764745175,351.1,4244.0,Sleeves
Operator 32,Well 4570,MBH,10594.0,30.0,152,96,3,3318860.0,53292.7142857143,2013-08-26,1497.07429322814,1135.04273504274,875.575279421433,728.183212798597,629.662502739426,Sleeves,48.022994923075,-102.945932852819,SW-XL HYBRID,571.085825,227.87,592.6202578201788,708.8098317480424,847.6154379352106,1081.208706435659,1414.5428791584443,2615.5943053057367,353.1333333333333,4244.0,Sleeves
Operator 32,Well 4575,MBH,10272.0,30.0,152,96,3,3501160.0,57920.3095238095,2013-09-08,758.316896778435,665.209292132369,551.265614727153,477.635327635328,417.880232303309,Sleeves,48.0230031056318,-102.95219028591,SW-XL HYBRID,565.054495,151.56,400.9109273249,469.7096159007552,554.6275083841228,678.5381397669107,827.4189215060425,2538.811018258668,342.4,4244.0,Sleeves
Operator 32,Well 4678,MBH,9543.0,30.0,153,95,36,3500300.0,60341.0,2013-12-11,782.281393819855,768.036379574841,691.222879684418,598.88961940244,525.361604207758,Sleeves,48.0345885901923,-102.828852092502,SW-XL HYBRID,660.0,198.13,518.2847872725977,591.0111109816436,696.3326688806765,852.1526224416361,955.8154041387638,2436.363335045823,318.1,4244.0,Sleeves
Operator 32,Well 4683,TFH,9268.0,30.0,153,95,36,3560640.0,55735.0,2013-12-15,847.830374753452,764.014902476441,696.301775147929,597.698882314267,517.570677186062,Sleeves,48.0344652315519,-102.82885294208,SW-XL HYBRID,660.0,198.88,520.1648636959653,582.2151487113368,694.9402375704785,858.4578517071869,950.7927077020602,2683.1771777159775,308.93333333333334,4244.0,Sleeves
Operator 45,Well 4685,TFH,9438.0,31.0,149,101,3,3368578.0,75683.0,2013-11-01,287.869822485207,231.481481481482,205.643217181679,182.653955730879,161.930199430199,P & P (cmt.),47.7608571538051,-103.598937500463,SW-XL HYBRID,624.891515,60.25,165.615559176584,181.39098204748188,210.92752854947764,251.3843392263161,286.8337820847348,1869.3798607349072,304.4516129032258,1503.0,P & P (cmt.)
Operator 32,Well 4691,TFH,9971.0,30.0,151,96,1,3385580.0,62913.0,2013-11-21,628.205128205128,561.308349769888,412.464387464387,341.036598728906,290.699649353496,Sleeves,47.9334048303476,-102.903658148846,SW-XL HYBRID,565.530485,112.9,302.330649308622,326.32612594291203,395.2434058487884,506.6644186461283,697.7545613452356,2260.1745267273855,332.3666666666667,4244.0,Sleeves
Operator 32,Well 4700,MBH,9710.0,30.0,148,98,13,3480340.0,55117.0,2013-09-11,631.755424063116,455.413105413105,345.321060705676,286.105632259478,247.301665570896,Sleeves,47.6449700663036,-103.106482078878,SW-XL HYBRID,660.0,96.27,259.51387720003316,277.4471727662278,331.24658541514617,423.660864671223,565.6910462532946,2652.072500317506,323.6666666666667,4244.0,Sleeves
Operator 4,Well 4753,MBH,9464.0,30.0,149,99,33,3476376.0,43110.0,2013-11-18,418.507560815253,263.357440280517,211.856234933158,180.444152239024,157.207429322814,Sleeves,47.6759029971662,-103.353085553687,SW-XL HYBRID,660.0,61.43,168.72283905678705,176.081769398928,208.36107701944636,259.0331336046269,326.4838285792274,3386.8659707724423,315.46666666666664,4244.0,Sleeves
Operator 32,Well 4767,MBH,10158.0,30.0,152,96,7,3589920.0,62677.0,2013-11-08,788.757396449704,686.927460004383,545.195047118124,460.497479728249,389.220359412667,Sleeves,47.9929436754143,-103.008224616544,SW-XL HYBRID,660.0,137.91,366.2399307614477,437.382620912019,534.6147802533873,671.0141685885758,854.531999409786,2405.613542447788,338.6,4244.0,Sleeves
Operator 32,Well 4771,TFH,10535.0,30.0,152,96,7,3361620.0,60555.0,2013-11-13,775.312294543064,671.685294762218,547.972824895902,467.072101687486,402.257286872672,Sleeves,47.9929430410542,-103.008408580985,SW-XL HYBRID,660.0,145.66,385.9416036591423,452.0866335301842,542.2917995641074,674.4569243675235,835.5032687659359,2331.5670052018827,351.1666666666667,4244.0,Sleeves
Operator 32,Well 4777,TFH,9129.0,30.0,153,95,25,3469712.0,57149.0,2014-01-18,735.239973701512,712.316458470305,671.542844619768,607.045803199649,532.667652859961,Sleeves,48.0388880112213,-102.839646265757,SW-XL HYBRID,648.96399,204.31,533.767883061836,599.2600742179187,705.8708226162602,827.7237854447477,886.231674935855,2549.9641988486237,304.3,4244.0,Sleeves
Operator 32,Well 4803,MBH,9435.0,30.0,152,95,14,3500530.0,54935.0,2014-02-24,817.258382642998,666.973482358098,520.244356782818,432.449411936591,377.643545912777,Sleeves,47.9912275211941,-102.795217826917,SW-XL HYBRID,644.69757,142.07,376.8208516466313,424.326925176987,501.8709561093784,640.0960457926795,829.621228367546,2676.2948939655957,314.5,4244.0,Sleeves
Operator 4,Well 4831,MBH,9922.0,30.0,150,104,17,4096111.0,54813.0,2014-04-10,328.270874424721,258.612754766601,212.869822485207,179.2168894733,154.199539776463,P & P (cmt.),47.8187331023325,-104.026292664697,SW-XL HYBRID,660.0,57.84,159.26140204713445,172.70067966573762,206.93581987875632,260.2811026017878,320.5808320701348,3138.6105850801814,330.73333333333335,1503.0,P & P (cmt.)
Operator 32,Well 4856,MBH,9355.0,30.0,152,95,14,3488439.0,59838.0,2014-03-07,863.70808678501,775.651983344291,623.909708525093,532.803711008839,463.929980276134,Sleeves,47.9907749953485,-102.803538897763,SW-XL HYBRID,571.50203,178.72,469.5217826115227,521.668171417752,619.0777592890736,768.617733836032,965.3273094183094,2448.5182994084025,311.8333333333333,4244.0,Sleeves
Operator 32,Well 4861,MBH,9356.0,30.0,152,95,14,3499500.0,56576.0,2014-03-05,817.159763313609,741.529695375849,594.000657462196,515.782745269925,444.721126451896,Sleeves,47.9912266632968,-102.795585693285,SW-XL HYBRID,654.042495,174.72,459.44604894320514,499.9921796485702,599.1887920472324,731.5207455612093,922.7111732363796,2597.903704751131,311.8666666666667,4244.0,Sleeves
Operator 32,Well 4867,TFH,9539.0,30.0,152,95,14,3497200.0,56773.0,2014-02-27,786.127547666009,640.050405435021,491.129739206662,395.149390021185,313.034188034188,Sleeves,47.9912270922455,-102.795401760101,SW-XL HYBRID,654.042495,125.79,335.33541418037004,351.49198840121466,458.3453032036632,604.0312385694917,796.0144296731869,2587.187571556902,317.96666666666664,4244.0,Sleeves
Operator 6,Well 5003,MBH,9246.0,34.0,145,98,24,4031100.0,78299.0,2015-06-01,410.31689501254544,330.7095148806173,270.02075389002835,233.49610192111442,208.2554693082718,P & P (cmt.),47.3583057862061,-103.103871757236,SW-XL HYBRID,644.807605,76.52,208.2554693082718,233.49610192111442,270.02075389002835,330.7095148806173,410.31689501254544,2162.3034776944787,271.94117647058823,1503.0,P & P (cmt.)
Operator 24,Well 5151,MBH,8769.0,23.0,151,99,4,4117801.0,94146.0,2014-08-27,845.069033530572,664.387464387464,481.886916502301,388.556505223172,332.5245783201155,P & P (cmt.),47.9323022412235,-103.3652111884,SW-XL HYBRID,517.1505,124.69,332.5245783201155,373.4584824680036,450.6544166868273,592.5850657521497,826.3930093478864,1837.015295392263,381.2608695652174,1503.0,P & P (cmt.)
Operator 6,Well 5198,TF2,9678.0,37.0,151,96,4,4000681.0,74961.0,2014-11-08,671.89349112426,544.849879465264,444.68003506465,370.14500487577175,329.58487290248434,P & P (cmt.),47.9326496440884,-102.963331530945,SW-XL HYBRID,399.536135,123.54,329.58487290248434,370.14500487577175,429.18061698129,546.524434602312,677.2225891423661,2241.546964421499,261.56756756756755,1503.0,P & P (cmt.)
Operator 32,Well 5481,MBH,9485.0,35.0,153,97,26,4073660.0,78478.0,2015-03-31,465.548980933596,440.98952342959797,359.34557085777897,310.230935142994,276.41204410476894,Sleeves,48.052008511671,-103.120717238629,SW-XL HYBRID,611.407855,102.82,276.41204410476894,310.230935142994,359.34557085777897,440.98952342959797,547.7112383387464,2180.1488315196616,271.0,4244.0,Sleeves
Operator 36,Well 5811,MBH,9801.0,48.0,150,95,36,9647420.0,122881.0,2015-12-24,836.3322041556695,672.3493044108958,546.2723093864561,470.48081204515887,418.5638563424753,Sleeves,47.7742999049895,-102.787519006232,SW-XL HYBRID,133.87759,158.53,418.5638563424753,470.48081204515887,546.2723093864561,672.3493044108958,836.3322041556695,3297.4311732489155,204.1875,4244.0,Sleeves
Operator 36,Well 5857,TF2,10058.0,51.0,150,95,36,10130395.0,140461.0,2015-11-30,357.4985365541987,288.2813711048426,235.60278407789173,203.89261941102586,181.94099400266424,P & P (cmt.),47.7743320074759,-102.789382823811,SW-XL HYBRID,227.132795,66.46,181.94099400266424,203.89261941102586,235.60278407789173,288.2813711048426,357.4985365541987,3029.143961669075,197.2156862745098,1503.0,P & P (cmt.)
Operator 38,Well 7054,MBH,9488.0,32.0,152,91,33,3101667.0,40591.0,2012-10-02,544.74030243261,480.922638614946,410.612535612536,377.014391116955,351.46285338593,Sleeves,47.9482092978081,-102.338304422355,SW-XL HYBRID,660.0,125.27,334.00678350799984,394.8071874697381,437.19185389114966,504.37379050967684,597.4951059697545,3209.3324628612254,296.5,4244.0,Sleeves
Operator 41,Well 7185,TFH,9670.0,30.0,155,93,10,3807103.0,86404.0,2013-06-02,302.432610124918,237.858864781942,209.13872452334,196.840528891811,183.352509314048,P & P,48.2662741290215,-102.631894983534,SW-XL HYBRID,555.7442,55.42,152.8697732465286,205.48018337034387,227.40788722213077,255.68743376323127,294.7650231067366,1850.5893940095368,322.3333333333333,3340.0,P & P
Operator 4,Well 7224,TFH,9507.0,30.0,152,92,3,1669560.0,24888.0,2012-07-28,285.996055226824,196.219592373439,167.400832785448,154.039739937176,143.699320622398,Sleeves,48.0108331455563,-102.44875078946,SW-XL HYBRID,639.45275,50.4,139.57336993376475,160.89956072369898,177.70981658582596,204.34200745409402,242.99515037013143,2817.4831243973,316.9,4244.0,Sleeves
Operator 11,Well 7310,TFH,4425.0,26.0,153,93,4,2319592.0,41555.0,2013-07-06,325.016436554898,289.392943239097,259.949594564979,226.700270290014,197.909818102126,P & P (cmt.),48.0962469489271,-102.640976516813,SW-XL HYBRID,613.41209,75.01,204.31536051184617,221.85564652042186,262.117356534871,318.29033334908803,358.88198047776706,2344.4318132595354,170.19230769230768,1503.0,P & P (cmt.)
Operator 41,Well 7416,MBH,9364.0,31.0,155,93,10,3715675.0,72543.0,2013-06-02,386.949375410914,315.264080648696,264.513477975016,236.240777266418,218.762327416174,P & P,48.2663563637225,-102.631894983534,SW-XL HYBRID,607.55765,84.68,229.49331870218927,245.32008209494973,273.21312603241245,323.9178465629876,391.08602712789224,2151.2530499152226,302.06451612903226,3340.0,P & P
Operator 4,Well 7699,TFH,9789.0,30.0,153,92,18,1704880.0,24976.0,2011-10-25,239.151873767258,168.891080429542,137.847907078676,120.746584849149,108.41825553364,Sleeves,48.0774833330988,-102.567162497014,SW-XL HYBRID,502.0513,42.45,118.40058626674225,121.27180426844912,139.1058205976126,168.03948050113846,209.038884164885,2866.95067264574,326.3,4244.0,Sleeves
Operator 4,Well 8099,TFH,9257.0,30.0,139,99,10,2834529.0,40676.0,2014-03-03,464.792899408284,370.91825553364,261.801446416831,216.337935568705,187.234275695814,Sleeves,46.8625442021002,-103.154839356973,SW-XL HYBRID,660.0,69.11,188.88788583791117,209.84632294567717,250.06883420218128,320.57368360744533,460.3950072865469,2926.7926541449506,308.56666666666666,4244.0,Sleeves
Operator 4,Well 8502,MBH,7737.0,26.0,153,91,31,1785462.0,25621.0,2013-06-22,694.345825115056,469.734823580977,393.918474687706,358.148878661699,320.386806925268,Sleeves,48.0362350891658,-102.431875985455,SW-XL HYBRID,660.0,120.73,322.3969495681079,359.77813557168554,415.19251737888465,483.7275473771359,583.5459074471529,2926.8726435346007,297.5769230769231,4244.0,Sleeves
Operator 12,Well 8572,MBH,7831.0,39.0,154,90,5,11343441.0,146807.0,2013-09-26,1119.19789612097,890.29147490686,761.297392066623,673.851267441011,597.792022792023,P & P (cmt.),48.1849241038987,-102.268741114928,SW-XL HYBRID,660.0,234.37,608.8113981273194,672.806834012915,784.0225907208921,939.1746746909582,1108.5512302324953,3245.2439052633727,200.7948717948718,1503.0,P & P (cmt.)
Operator 4,Well 8581,TFH,8074.0,26.0,153,91,31,1675780.0,23865.0,2013-06-23,305.424063116371,273.635765943458,224.65483234714,203.462634231865,190.307911461758,Sleeves,48.0361117327651,-102.431875985455,SW-XL HYBRID,532.217,73.77,201.07730687096492,213.30372474436342,235.1030716362849,274.79426736932226,339.2726884978442,2949.2042740414836,310.53846153846155,4244.0,Sleeves
Operator 18,Well 8683,TFH,8226.0,11.0,155,94,24,763736.0,42398.5714285714,2016-01-11,94.76574997119965,76.78307250950269,63.33042226847782,55.21994214342817,49.507425555063556,Sleeves,48.227599802253,-102.708557996501,SW-XL HYBRID,459.63017,17.09,49.507425555063556,55.21994214342817,63.33042226847782,76.78307250950269,94.76574997119965,756.5564338421111,747.8181818181819,4244.0,Sleeves
Operator 4,Well 8721,MBH,9481.0,34.0,153,92,33,2536477.0,59383.0,2014-09-03,334.845496383958,288.5053692746,241.392724085032,181.415735261889,204.5502933458718,P & P (cmt.),48.0368955686234,-102.505441716311,SW-XL HYBRID,426.2393,75.1,204.5502933458718,229.3269606720259,209.48944514431227,295.4159508080988,357.7773193517807,1793.9820150548135,278.8529411764706,1503.0,P & P (cmt.)
